"Scraping date","Main Catagory","Subcatagory","Brand name","Number of products","Link"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Dremel","203","https://www.amazon.com/s/ref=sr_in_-2_p_89_10?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ADremel&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","EFFICERE","7","https://www.amazon.com/s/ref=sr_in_-2_p_89_11?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AEFFICERE&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","ELLESYE","1","https://www.amazon.com/s/ref=sr_in_-2_p_89_12?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AELLESYE&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","EPAuto","14","https://www.amazon.com/s/ref=sr_in_-2_p_89_13?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AEPAuto&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Fancii","2","https://www.amazon.com/s/ref=sr_in_-2_p_89_14?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AFancii&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Fiskars","111","https://www.amazon.com/s/ref=sr_in_-2_p_89_15?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AFiskars&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Gerber","142","https://www.amazon.com/s/ref=sr_in_-2_p_89_16?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AGerber&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","gonicc","2","https://www.amazon.com/s/ref=sr_in_-2_p_89_17?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3Agonicc&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Hakko","21","https://www.amazon.com/s/ref=sr_in_-2_p_89_18?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AHakko&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Irwin Tools","493","https://www.amazon.com/s/ref=sr_in_-2_p_89_19?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AIrwin+Tools&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Klein Tools","547","https://www.amazon.com/s/ref=sr_in_-2_p_89_20?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AKlein+Tools&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","KUSONKEY","2","https://www.amazon.com/s/ref=sr_in_-2_p_89_21?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AKUSONKEY&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Lansky","25","https://www.amazon.com/s/ref=sr_in_-2_p_89_22?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ALansky&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","McGuire-Nicholas","24","https://www.amazon.com/s/ref=sr_in_-2_p_89_23?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AMcGuire-Nicholas&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","MICRO JIG","32","https://www.amazon.com/s/ref=sr_in_-2_p_89_24?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AMICRO+JIG&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Milwaukee","443","https://www.amazon.com/s/ref=sr_in_-2_p_89_25?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AMilwaukee&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Mockins","2","https://www.amazon.com/s/ref=sr_in_-2_p_89_26?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AMockins&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Neiko","201","https://www.amazon.com/s/ref=sr_in_-2_p_89_27?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ANeiko&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Newborn Brothers","1","https://www.amazon.com/s/ref=sr_in_-2_p_89_28?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ANewborn+Brothers&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Ohuhu","2","https://www.amazon.com/s/ref=sr_in_-2_p_89_29?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AOhuhu&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","ORIA","3","https://www.amazon.com/s/ref=sr_in_-2_p_89_30?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AORIA&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Primos Hunting","5","https://www.amazon.com/s/ref=sr_in_-2_p_89_31?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3APrimos+Hunting&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","ProPlugger","1","https://www.amazon.com/s/ref=sr_in_-2_p_89_32?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AProPlugger&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Punchau","2","https://www.amazon.com/s/ref=sr_in_-2_p_89_33?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3APunchau&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Red Devil","24","https://www.amazon.com/s/ref=sr_in_-2_p_89_34?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ARed+Devil&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Ridgid","280","https://www.amazon.com/s/ref=sr_in_-2_p_89_35?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ARidgid&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","SE","141","https://www.amazon.com/s/ref=sr_in_-2_p_89_36?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ASE&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Sharp Pebble","5","https://www.amazon.com/s/ref=sr_in_-2_p_89_37?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ASharp+Pebble&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Shop-Vac","96","https://www.amazon.com/s/ref=sr_in_-2_p_89_38?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AShop-Vac&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","SmartyKat","1","https://www.amazon.com/s/ref=sr_in_-2_p_89_39?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ASmartyKat&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Smith & Wesson","52","https://www.amazon.com/s/ref=sr_in_-2_p_89_40?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ASmith+%26+Wesson&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Stalwart","70","https://www.amazon.com/s/ref=sr_in_-2_p_89_41?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AStalwart&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Stanley","245","https://www.amazon.com/s/ref=sr_in_-2_p_89_42?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AStanley&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","STANLEY","237","https://www.amazon.com/s/ref=sr_in_-2_p_89_43?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ASTANLEY&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","TACKLIFE","48","https://www.amazon.com/s/ref=sr_in_-2_p_89_44?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ATACKLIFE&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","TEKTON","380","https://www.amazon.com/s/ref=sr_in_-2_p_89_45?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3ATEKTON&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","UKOKE","1","https://www.amazon.com/s/ref=sr_in_-2_p_89_46?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AUKOKE&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","WEN","109","https://www.amazon.com/s/ref=sr_in_-2_p_89_47?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AWEN&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","X-Acto","14","https://www.amazon.com/s/ref=sr_in_-2_p_89_48?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AX-Acto&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","XOOL","8","https://www.amazon.com/s/ref=sr_in_-2_p_89_49?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AXOOL&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Power & Hand Tools","Yard Butler","6","https://www.amazon.com/s/ref=sr_in_-2_p_89_50?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A328182011%2Cp_89%3AYard+Butler&bbn=256643011&ie=UTF8&qid=1556518391&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Rough Plumbing","American Standard","1,114","https://www.amazon.com/s/ref=sr_in_-2_p_89_0?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A13749581%2Cp_89%3AAmerican+Standard&bbn=256643011&ie=UTF8&qid=1556518394&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Rough Plumbing","Betwoo","1","https://www.amazon.com/s/ref=sr_in_-2_p_89_1?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A13749581%2Cp_89%3ABetwoo&bbn=256643011&ie=UTF8&qid=1556518394&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Rough Plumbing","Bosch Thermotechnology","3","https://www.amazon.com/s/ref=sr_in_-2_p_89_2?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A13749581%2Cp_89%3ABosch+Thermotechnology&bbn=256643011&ie=UTF8&qid=1556518394&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Rough Plumbing","Camco","91","https://www.amazon.com/s/ref=sr_in_-2_p_89_3?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A13749581%2Cp_89%3ACamco&bbn=256643011&ie=UTF8&qid=1556518394&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Rough Plumbing","Clorox","1","https://www.amazon.com/s/ref=sr_in_-2_p_89_4?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A13749581%2Cp_89%3AClorox&bbn=256643011&ie=UTF8&qid=1556518394&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Rough Plumbing","Delta","641","https://www.amazon.com/s/ref=sr_in_-2_p_89_5?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A13749581%2Cp_89%3ADelta&bbn=256643011&ie=UTF8&qid=1556518394&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Rough Plumbing","DELTA FAUCET","2,039","https://www.amazon.com/s/ref=sr_in_-2_p_89_6?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A13749581%2Cp_89%3ADELTA+FAUCET&bbn=256643011&ie=UTF8&qid=1556518394&rnid=2528832011"
"26-04-2019","Tools & Home Improvement","Rough Plumbing","Dramm","2","https://www.amazon.com/s/ref=sr_in_-2_p_89_7?fst=as%3Aoff&rh=n%3A256643011%2Cn%3A%21468240%2Cn%3A13749581%2Cp_89%3ADramm&bbn=256643011&ie=UTF8&qid=1556518394&rnid=2528832011"
